file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.360000,0 days 00:00:00.380000,0.18301262,-20.479239,30.0861,-0.09475226,-0.0015505442,0.09922206,11.151683,15.517761,17.415924,14.84191,0.0,0.0,0.0,0.0,0.0,0.0,891.59894,1390.1136,-201.0,1879.9004,988.40283,-201.0,3078.7878,843.9466,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.370000,0 days 00:00:00.390000,0.18241449,-19.06671,27.877756,-0.07671803,-0.0032995392,0.09378085,11.51843,17.467419,15.072022,11.176408,0.0,0.0,0.0,0.0,0.0,0.0,566.8732,1618.6613,-201.0,1610.4215,1089.0518,-201.0,2682.8467,752.7164,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.380000,0 days 00:00:00.400000,0.17391677,-19.974937,29.52653,-0.077942915,-0.0010305388,0.08772012,10.635214,16.974638,13.156452,12.446393,0.0,0.0,0.0,0.0,0.0,0.0,808.144,1680.318,-201.0,1669.0177,1168.086,-201.0,2821.9055,583.02405,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.390000,0 days 00:00:00.410000,0.17596643,-18.838541,28.24195,-0.07130291,-0.004980515,0.09279718,10.774857,17.142586,14.785385,11.673896,0.0,0.0,0.0,0.0,0.0,0.0,547.641,1656.9131,-201.0,1447.3506,1048.3583,-201.0,2560.618,715.7447,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.400000,0 days 00:00:00.420000,0.17293222,-20.16361,30.845596,-0.07563571,-0.007024415,0.09111973,11.135731,17.3133,16.711372,13.885438,0.0,0.0,0.0,0.0,0.0,0.0,847.14044,2096.1184,-201.0,1583.8971,905.1357,-201.0,2865.988,696.3887,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.410000,0 days 00:00:00.430000,0.16940053,-19.232403,29.899828,-0.074344724,-0.0067372243,0.093580365,12.27433,16.366262,14.345866,13.494077,0.0,0.0,0.0,0.0,0.0,0.0,834.62616,1943.4498,-201.0,1696.4683,880.95044,-201.0,2928.8113,723.6963,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.420000,0 days 00:00:00.440000,0.16359663,-20.403887,31.38382,-0.07790574,-0.005853636,0.09164768,12.285979,16.518509,13.08062,12.243134,0.0,0.0,0.0,0.0,0.0,0.0,1033.0138,1971.0726,-201.0,1908.3265,922.2845,-201.0,3140.675,756.295,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.430000,0 days 00:00:00.450000,0.16447128,-19.637413,30.901108,-0.07529531,-0.0037400539,0.09071202,12.250694,16.124937,11.993651,12.576468,0.0,0.0,0.0,0.0,0.0,0.0,758.866,1323.7113,-201.0,1814.3418,846.07056,-201.0,2904.0,722.2332,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.440000,0 days 00:00:00.460000,0.16857807,-20.572222,31.32312,-0.077955745,-0.0005353068,0.09873017,12.670326,15.553704,14.620027,16.390648,0.0,0.0,0.0,0.0,0.0,0.0,794.7234,1330.4237,-201.0,1805.475,857.4956,-201.0,2964.293,798.07465,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.450000,0 days 00:00:00.470000,0.16607691,-19.565107,29.765488,-0.07394377,0.0016739025,0.105501115,12.007801,15.874499,16.628683,18.95348,0.0,0.0,0.0,0.0,0.0,0.0,590.82513,1313.2599,-201.0,1612.8666,813.78705,-201.0,2691.0032,791.6241,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.460000,0 days 00:00:00.480000,0.16483437,-20.19029,30.3389,-0.08575832,0.0042916904,0.10943977,11.420056,15.117856,17.664762,19.292992,0.0,0.0,0.0,0.0,0.0,0.0,823.528,1097.5435,-201.0,1872.9033,778.3289,-201.0,2934.368,831.14777,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.470000,0 days 00:00:00.490000,0.16729568,-19.655926,29.09909,-0.08401672,-0.0035895472,0.100062974,11.876985,16.37363,18.14657,16.821585,0.0,0.0,0.0,0.0,0.0,0.0,555.6163,1215.8636,-201.0,1688.3033,814.3649,-201.0,2530.7332,961.0303,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.480000,0 days 00:00:00.500000,0.17292845,-20.538305,30.41244,-0.081232645,-0.009457362,0.09646573,12.453198,14.702645,16.171585,11.521481,0.0,0.0,0.0,0.0,0.0,0.0,593.4614,1227.8331,-201.0,1712.1342,964.81006,-201.0,2562.501,966.4462,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.490000,0 days 00:00:00.510000,0.17393033,-19.725355,27.813387,-0.06815692,-0.015157412,0.09533361,13.64236,15.7630205,15.573325,10.080512,0.0,0.0,0.0,0.0,0.0,0.0,391.04285,1318.0045,-201.0,1509.8593,974.98553,-201.0,2296.904,945.42706,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.500000,0 days 00:00:00.520000,0.16752927,-20.411554,30.411789,-0.0711946,-0.006946786,0.10305875,11.807229,13.063893,12.126068,9.513139,0.0,0.0,0.0,0.0,0.0,0.0,615.979,1178.3536,-201.0,1651.5468,964.83527,-201.0,2633.24,739.7242,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.510000,0 days 00:00:00.530000,0.16561124,-19.953196,29.550179,-0.07252604,-0.0014404581,0.09804023,11.677045,12.809478,14.102615,14.088489,0.0,0.0,0.0,0.0,0.0,0.0,836.5493,1195.2313,-201.0,1797.3549,888.257,-201.0,2920.8887,747.4205,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.520000,0 days 00:00:00.540000,0.16447215,-20.857523,32.596333,-0.08822217,0.005649902,0.09312847,10.499303,11.899343,16.420502,15.980492,0.0,0.0,0.0,0.0,0.0,0.0,1076.3752,1157.5873,-201.0,2026.9541,922.1794,-201.0,3284.5964,683.9707,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.530000,0 days 00:00:00.550000,0.16856702,-20.047274,30.960737,-0.0808612,0.0011348769,0.09191009,11.804111,15.830235,18.578047,16.523214,0.0,0.0,0.0,0.0,0.0,0.0,1113.2168,1194.3788,-201.0,2100.0833,858.581,-201.0,3313.8816,703.4482,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.540000,0 days 00:00:00.560000,0.17276467,-19.973494,30.942255,-0.08923247,-0.0012388896,0.099856146,10.753494,16.908745,16.462927,19.19559,0.0,0.0,0.0,0.0,0.0,0.0,1064.5225,1090.6742,-201.0,2090.3777,805.9295,-201.0,3238.1914,644.0973,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.550000,0 days 00:00:00.570000,0.60065067,-8.454735,16.203123,-0.07076028,-0.0012515777,0.40652665,-1.1142496,13.098873,7.3766713,12.451584,0.0,0.0,0.0,0.0,0.0,0.0,886.76855,738.21045,-201.0,1862.1006,572.4222,-201.0,2971.9297,538.0245,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.560000,0 days 00:00:00.580000,1.0074826,1.2386328,5.059576,-0.06261537,0.0027140519,0.5308981,-12.174691,7.719515,1.1239823,8.650347,0.0,0.0,0.0,0.0,0.0,0.0,726.9882,380.5442,-201.0,1630.3849,536.7528,-201.0,2708.5583,421.32608,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.570000,0 days 00:00:00.590000,1.3261875,9.850232,-6.2087383,-0.056752633,0.009458679,0.69867754,-21.380014,7.1895905,-1.0185972,4.8017526,0.0,0.0,0.0,0.0,0.0,0.0,669.7798,174.71747,-201.0,1451.5775,653.0025,-201.0,2476.7612,520.5407,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.580000,0 days 00:00:00.600000,1.1993077,7.725488,-3.4115362,-0.06262541,0.007688798,0.47044632,-18.7847,9.488936,1.6500492,7.8620205,0.0,0.0,0.0,0.0,0.0,0.0,714.4824,262.7929,-201.0,1466.5765,953.08795,-201.0,2418.77,626.7019,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.590000,0 days 00:00:00.610000,1.1708783,7.0247307,-3.0375621,-0.049769595,0.0064722863,0.46065488,-16.77465,10.477367,2.6340067,6.5685687,0.0,0.0,0.0,0.0,0.0,0.0,734.646,410.6002,-201.0,1412.683,1072.7053,-201.0,2404.8643,586.8819,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.600000,0 days 00:00:00.620000,1.150699,6.704105,-0.9270048,-0.03742727,0.0059322207,0.39789626,-14.5880165,6.9174976,-0.51068646,1.4271687,0.0,0.0,0.0,0.0,0.0,0.0,660.1138,394.30823,-201.0,1457.6725,920.5036,-201.0,2440.1143,404.24844,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.610000,0 days 00:00:00.630000,1.106934,6.3005366,-1.5309922,-0.02568344,0.0086044185,0.395843,-12.561372,7.0074153,-0.61011195,-1.1393408,0.0,0.0,0.0,0.0,0.0,0.0,613.58246,493.7535,-201.0,1448.7628,744.91876,-201.0,2479.7815,292.54312,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.620000,0 days 00:00:00.640000,0.94698256,3.9296787,1.9031123,-0.045793414,0.010447797,0.32732317,-10.876137,7.03759,-0.32127443,-3.1221383,0.0,0.0,0.0,0.0,0.0,0.0,581.2989,520.42456,-201.0,1542.4015,707.64484,-201.0,2474.2942,377.00772,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.630000,0 days 00:00:00.650000,0.84357923,3.5822372,1.6076247,-0.041655295,0.011688687,0.2665015,-9.726712,7.4916973,1.5874599,-2.5440724,0.0,0.0,0.0,0.0,0.0,0.0,599.804,539.05707,-201.0,1567.1342,836.7383,-201.0,2485.0186,483.28867,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.640000,0 days 00:00:00.660000,0.73402166,0.6934063,6.0306263,-0.049659237,0.009255973,0.24373586,-7.527096,7.9584603,4.1555867,0.54920226,0.0,0.0,0.0,0.0,0.0,0.0,594.03156,656.8572,-201.0,1535.5499,821.99414,-201.0,2477.132,596.8288,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.650000,0 days 00:00:00.670000,0.65133363,0.26935402,5.7404704,-0.03741266,0.011279288,0.2203344,-5.7124176,10.127608,4.6485925,4.2655387,0.0,0.0,0.0,0.0,0.0,0.0,602.0341,766.092,-201.0,1457.5635,992.1663,-201.0,2480.4453,655.4023,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.660000,0 days 00:00:00.680000,0.57170224,-1.9722776,8.410629,-0.047055256,0.006852957,0.19232714,-4.495851,12.28283,5.3644447,3.0994709,0.0,0.0,0.0,0.0,0.0,0.0,601.49744,847.3638,-201.0,1509.7461,998.795,-201.0,2490.4258,617.7468,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.670000,0 days 00:00:00.690000,0.52563304,-2.0079288,8.244174,-0.055646937,0.009745708,0.15341958,-4.5226846,14.032436,6.981108,0.9509926,0.0,0.0,0.0,0.0,0.0,0.0,617.5434,899.39484,-201.0,1548.6581,1040.3662,-201.0,2544.515,489.6156,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.680000,0 days 00:00:00.700000,0.47156373,-4.3482533,11.223544,-0.06490647,0.007346382,0.14927115,-5.424662,15.266515,10.264843,-0.80476147,0.0,0.0,0.0,0.0,0.0,0.0,729.37067,880.3921,-201.0,1773.4681,701.29767,-201.0,2764.8337,349.45352,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.690000,0 days 00:00:00.710000,0.41716638,-5.3045354,11.753053,-0.06809341,0.013469522,0.14165722,-5.046067,17.011786,12.450931,4.9386663,0.0,0.0,0.0,0.0,0.0,0.0,881.7053,925.5793,-201.0,1950.3896,567.02295,-201.0,2984.9065,267.4544,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.700000,0 days 00:00:00.720000,0.380764,-7.195684,14.256905,-0.06403343,0.007233368,0.13636926,-2.9439564,16.398493,10.234151,2.8193028,0.0,0.0,0.0,0.0,0.0,0.0,882.3836,973.4163,-201.0,1978.7286,724.3107,-201.0,3014.1848,1040.0754,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.710000,0 days 00:00:00.730000,0.3508958,-7.5375137,14.258232,-0.06518862,0.0023567176,0.11838546,-0.8386922,16.418638,8.961074,0.94825983,0.0,0.0,0.0,0.0,0.0,0.0,737.883,1015.4583,-201.0,1797.5109,913.7259,-201.0,2791.236,1077.9174,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.720000,0 days 00:00:00.740000,0.32285348,-9.683434,17.983091,-0.08126684,-0.0009352795,0.10414069,-0.68152255,15.03043,8.690896,-0.11484146,0.0,0.0,0.0,0.0,0.0,0.0,467.5571,1697.3722,-201.0,1381.6162,1042.4043,-201.0,2512.6677,1234.1868,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.730000,0 days 00:00:00.750000,0.28769663,-9.608834,17.841007,-0.07943707,0.0045676264,0.103391774,-1.7405471,13.187089,8.65543,3.5592601,0.0,0.0,0.0,0.0,0.0,0.0,461.58707,1575.73,-201.0,1345.8146,902.0366,-201.0,2491.952,735.0179,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.740000,0 days 00:00:00.760000,0.25753912,-11.40129,20.688734,-0.079665475,0.00924033,0.101606585,-2.458348,10.185368,6.8514504,5.9610734,0.0,0.0,0.0,0.0,0.0,0.0,485.42163,1718.5282,-201.0,1289.0638,1009.2729,-201.0,2424.2144,904.71783,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.750000,0 days 00:00:00.770000,0.23857765,-12.126198,21.038424,-0.07508439,0.005313439,0.10133118,0.20568497,10.936669,5.2371116,3.9226894,0.0,0.0,0.0,0.0,0.0,0.0,654.8437,1176.1826,-201.0,1626.1934,921.7459,-201.0,2699.757,733.3554,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.760000,0 days 00:00:00.780000,0.22860874,-14.632272,24.305101,-0.0735411,0.0010809785,0.09654572,3.0801783,13.228875,6.438359,2.7428935,0.0,0.0,0.0,0.0,0.0,0.0,593.07526,1407.1665,-201.0,1596.6,1048.4054,-201.0,2576.2812,712.71173,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.770000,0 days 00:00:00.790000,0.21772672,-14.762348,24.198195,-0.079839535,-0.0056218994,0.087449126,5.4266534,14.788577,7.846441,1.8615633,0.0,0.0,0.0,0.0,0.0,0.0,562.6123,1409.3384,-201.0,1581.1647,1037.4581,-201.0,2601.72,620.4517,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.780000,0 days 00:00:00.800000,0.20656238,-16.182163,26.432991,-0.07176726,-0.004845438,0.09110851,6.6539483,12.870389,7.8054633,4.11941,0.0,0.0,0.0,0.0,0.0,0.0,637.3552,1359.1245,-201.0,1580.5541,1157.966,-201.0,2645.764,738.2712,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.790000,0 days 00:00:00.810000,0.19329822,-16.491514,27.587225,-0.07835127,-0.0012093104,0.092897974,7.2512755,12.278117,8.250075,7.8831143,0.0,0.0,0.0,0.0,0.0,0.0,859.2376,1096.5126,-201.0,1841.6774,1022.83105,-201.0,2993.834,417.3087,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.800000,0 days 00:00:00.820000,0.18828644,-18.80552,30.614176,-0.080418445,-0.002855125,0.1046612,9.199462,13.272076,6.7950363,8.290187,0.0,0.0,0.0,0.0,0.0,0.0,859.48145,1163.4976,-201.0,1830.5028,1195.6478,-201.0,2964.4167,486.8562,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.810000,0 days 00:00:00.830000,0.17808199,-18.580603,29.144953,-0.07280957,-0.003736425,0.10836601,8.630129,15.613582,11.328735,7.0313516,0.0,0.0,0.0,0.0,0.0,0.0,653.83923,1306.9233,-201.0,1680.6302,1138.1528,-201.0,2638.4941,632.5224,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.820000,0 days 00:00:00.840000,0.17266816,-20.328505,30.57554,-0.07923704,-0.011783995,0.10710504,9.249978,17.187725,12.477779,6.332295,0.0,0.0,0.0,0.0,0.0,0.0,385.67114,1636.5114,-201.0,1449.1398,1223.3843,-201.0,2350.4746,1077.6346,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.830000,0 days 00:00:00.850000,0.16367611,-19.893635,29.69729,-0.07183537,-0.0062203263,0.097028315,8.577895,16.60572,15.431927,9.310074,0.0,0.0,0.0,0.0,0.0,0.0,622.0261,1499.4906,-201.0,1757.5532,966.91974,-201.0,2711.554,1004.83246,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.840000,0 days 00:00:00.860000,0.16193669,-21.432869,31.913528,-0.07914788,-0.0047100526,0.088047825,8.379178,14.7864485,13.310346,10.531743,0.0,0.0,0.0,0.0,0.0,0.0,851.25464,1317.0244,-201.0,1961.8916,902.77637,-201.0,3017.9104,1048.6168,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.850000,0 days 00:00:00.870000,0.16131471,-19.434195,29.934072,-0.076092266,-0.00064478023,0.0972693,7.7616906,11.973228,13.056155,9.883018,0.0,0.0,0.0,0.0,0.0,0.0,903.6098,1135.9177,-201.0,1922.7598,803.00146,-201.0,3058.2512,722.7529,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.860000,0 days 00:00:00.880000,0.16065145,-19.889214,32.285664,-0.08245412,-0.0009109243,0.10770168,8.380078,10.396093,11.417045,11.007596,0.0,0.0,0.0,0.0,0.0,0.0,926.7884,1088.3159,-201.0,1740.1205,1622.3722,-201.0,2895.45,850.2518,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.870000,0 days 00:00:00.890000,0.16206841,-18.519636,31.058779,-0.10026825,-0.0023349298,0.11362111,9.072482,9.1944475,11.413678,12.485973,0.0,0.0,0.0,0.0,0.0,0.0,649.4235,1366.4907,-201.0,1412.1852,1667.7021,-201.0,2579.487,679.1929,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.880000,0 days 00:00:00.900000,0.1575739,-20.409388,33.421707,-0.10185009,-0.004067345,0.10641887,9.329472,9.001313,10.583791,12.153908,0.0,0.0,0.0,0.0,0.0,0.0,634.83575,1457.452,-201.0,1406.1302,1703.3794,-201.0,2577.3123,774.95526,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.890000,0 days 00:00:00.910000,0.168715,-18.384363,29.917303,-0.09064928,-0.007867956,0.10756237,10.823636,9.383431,12.081906,9.714143,0.0,0.0,0.0,0.0,0.0,0.0,345.89517,1464.3529,-201.0,1319.2413,817.293,-201.0,2454.7717,647.99713,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.900000,0 days 00:00:00.920000,0.17353769,-19.420374,31.10946,-0.066011734,-0.009823764,0.10819668,13.153113,11.09982,13.512363,8.972724,0.0,0.0,0.0,0.0,0.0,0.0,381.07816,1395.8119,-201.0,1366.3052,919.24146,-201.0,2437.6924,717.66406,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.910000,0 days 00:00:00.930000,0.17854215,-18.46351,30.095388,-0.062329423,-0.005017025,0.105291694,14.151107,11.655625,12.225026,10.1407995,0.0,0.0,0.0,0.0,0.0,0.0,373.7596,1400.0282,-201.0,1332.7032,954.3547,-201.0,2405.9973,679.3349,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.920000,0 days 00:00:00.940000,0.18171102,-19.727692,32.132984,-0.06274331,-0.004912103,0.104016416,12.767681,11.004585,11.782197,7.9850087,0.0,0.0,0.0,0.0,0.0,0.0,386.4955,1530.8844,-201.0,1345.0675,1091.464,-201.0,2449.4675,755.678,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.930000,0 days 00:00:00.950000,0.18542956,-18.527357,30.606445,-0.066071026,-0.002542962,0.10893288,13.40253,11.568799,10.976192,7.1501884,0.0,0.0,0.0,0.0,0.0,0.0,330.21225,1577.9667,-201.0,1298.1587,1007.9876,-201.0,2504.877,698.05225,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.940000,0 days 00:00:00.960000,0.18920696,-19.13894,30.33307,-0.060178343,-0.0065794517,0.10569018,14.095832,11.742313,12.283431,4.9727626,0.0,0.0,0.0,0.0,0.0,0.0,507.8124,1570.046,-201.0,1475.7692,1074.8345,-201.0,2624.5903,693.67773,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.950000,0 days 00:00:00.970000,0.18434203,-18.949059,29.579163,-0.0649349,-0.0050327294,0.09795448,16.097075,12.657527,12.434854,9.071456,0.0,0.0,0.0,0.0,0.0,0.0,490.21542,1518.3818,-201.0,1464.0118,1003.2449,-201.0,2566.4993,710.4555,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.960000,0 days 00:00:00.980000,0.17981555,-20.140718,31.209778,-0.06894437,-0.0070136786,0.09072125,16.170626,11.158103,11.044581,12.043582,0.0,0.0,0.0,0.0,0.0,0.0,560.19727,1480.1393,-201.0,1518.9125,1075.7261,-201.0,2534.491,845.4324,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.970000,0 days 00:00:00.990000,0.17454779,-19.180882,30.131836,-0.06743627,-0.0030773163,0.09562876,16.391426,10.8681555,11.30829,17.668789,0.0,0.0,0.0,0.0,0.0,0.0,366.0737,1460.8652,-201.0,1347.5096,955.7745,-201.0,2365.8186,864.40967,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.980000,0 days 00:00:01,0.18736725,-19.521135,30.220171,-0.06664763,-0.008542112,0.106488734,17.042992,10.552269,11.436568,15.385808,0.0,0.0,0.0,0.0,0.0,0.0,399.1295,1436.3867,-201.0,1443.5201,974.58295,-201.0,2538.483,858.26105,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:00.990000,0 days 00:00:01.010000,0.22685492,-17.38291,27.00841,-0.058409333,-0.01287666,0.11346584,18.407576,10.029365,12.911326,10.085944,0.0,0.0,0.0,0.0,0.0,0.0,407.64392,1283.3435,-201.0,1439.3647,890.3633,-201.0,2560.3867,724.2458,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01,0 days 00:00:01.020000,0.29587653,-16.0164,25.991468,-0.05604817,-0.02310127,0.12845774,20.306404,7.849619,13.071869,-1.4083694,0.0,0.0,0.0,0.0,0.0,0.0,448.38474,1129.0873,-201.0,1490.8939,891.4244,-201.0,2658.279,706.8784,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.010000,0 days 00:00:01.030000,0.34682426,-14.072324,21.726843,-0.03363719,-0.02100931,0.138819,22.241272,7.3934593,11.66434,-5.9068666,0.0,0.0,0.0,0.0,0.0,0.0,415.84384,1053.4175,-201.0,1380.0312,825.37695,-201.0,2474.1184,600.87,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.020000,0 days 00:00:01.040000,0.38026226,-13.748036,21.574682,-0.026692837,-0.023207435,0.15251361,24.000595,6.311928,7.6284904,-8.050121,0.0,0.0,0.0,0.0,0.0,0.0,415.93192,978.8907,-134.10948,1369.4882,764.3938,-134.56963,2465.3618,555.4146,-135.88004
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.030000,0 days 00:00:01.050000,0.37045744,-13.074242,21.767187,-0.021301525,-0.019250233,0.16759576,25.67984,5.93878,2.6533053,-5.1408954,18.373516,0.0,0.0,-4.8247247,-10.317284,13.037712,412.14685,966.10675,-66.30278,1338.4377,745.63214,-67.20095,2417.131,560.99066,-69.45669
